Lat,Long,CrimeCount
-2.25303,53.444732,1
-2.252972,53.404562,2
-2.252946,53.481189,9
-2.2529,53.470924,1
-2.252897,53.442593,3
-2.252886,53.458475,1
-2.252827,53.524442,2
-2.252813,53.423474,2
-2.252782,53.494241,2
-2.252723,53.448768,7
-2.252702,53.463024,2
-2.252688,53.50633,2
-2.252687,53.394549,1
-2.252645,53.390019,1
-2.25264,53.379008,4
-2.252627,53.399664,1
-2.252595,53.500749,1
-2.252572,53.50198,1
-2.252555,53.506735,1
-2.252536,53.505962,2
-2.252534,53.485361,1
-2.252442,53.589069,1
-2.252387,53.473298,1
-2.252354,53.45765,3
-2.25235,53.446774,1
-2.252336,53.505315,2
-2.252267,53.369319,6
-2.252189,53.38913,1
-2.252158,53.376375,1
-2.252155,53.507886,2
-2.252136,53.405633,1
-2.252072,53.478728,1
-2.252039,53.518826,1
-2.251972,53.497379,1
-2.25195,53.455565,2
-2.251948,53.475511,2
-2.251912,53.522817,1
-2.25189,53.478531,1
-2.251888,53.368727,1
-2.251858,53.511231,1
-2.251832,53.476401,4
-2.251798,53.501056,1
-2.251781,53.483007,1
-2.251749,53.459709,1
-2.251741,53.488895,2
-2.251721,53.52626,1
-2.251715,53.494647,2
-2.251706,53.371082,4
-2.251669,53.502225,1
-2.251595,53.520265,1
-2.251592,53.499376,4
-2.251581,53.400736,2
-2.251541,53.439827,1
-2.25151,53.50849,2
-2.251494,53.467656,1
-2.251489,53.499762,1
-2.251488,53.456465,1
-2.251486,53.491637,1
-2.251485,53.458478,2
-2.251396,53.494244,1
-2.251369,53.484608,1
-2.251283,53.503223,1
-2.251165,53.383793,1
-2.251158,53.522863,2
-2.251154,53.506828,1
-2.251102,53.477679,2
-2.25106,53.493507,1
-2.251051,53.377205,1
-2.251041,53.462254,1
-2.251036,53.509956,2
-2.251033,53.509444,1
-2.251029,53.404099,1
-2.250954,53.439846,1
-2.250873,53.477158,3
-2.250868,53.473769,3
-2.25074,53.390796,5
-2.250662,53.456853,2
-2.250646,53.384963,1
-2.250644,53.387192,1
-2.250606,53.393538,1
-2.250533,53.473141,1
-2.250532,53.460233,2
-2.250488,53.588255,2
-2.250442,53.47821,7
-2.250441,53.603203,1
-2.250416,53.478992,9
-2.250416,53.476377,9
-2.250413,53.506569,2
-2.250365,53.467775,2
-2.250318,53.475029,19
-2.250317,53.492763,3
-2.250295,53.396927,3
-2.250244,53.441969,5
-2.250237,53.502327,2
-2.250225,53.443893,4
-2.250222,53.484332,1
-2.250199,53.549471,1
-2.250168,53.516124,2
-2.250157,53.455434,1
-2.250147,53.517688,1
-2.250133,53.479532,4
-2.250128,53.373692,1
-2.250093,53.470121,2
-2.250044,53.472,1
-2.250038,53.494058,3
-2.250034,53.485752,1
-2.249973,53.526524,1
-2.249953,53.464207,1
-2.249943,53.413809,3
-2.24994,53.423669,1
-2.249935,53.391957,5
-2.249933,53.473609,3
-2.249932,53.39149,1
-2.249919,53.386717,2
-2.249858,53.517275,10
-2.249748,53.480612,5
-2.249707,53.468549,2
-2.249668,53.459399,2
-2.249633,53.507209,1
-2.249622,53.515586,5
-2.249607,53.482284,1
-2.249584,53.550128,2
-2.249579,53.477502,10
-2.249533,53.587637,2
-2.249437,53.463534,1
-2.249432,53.52168,1
-2.249426,53.507838,4
-2.24942,53.60431,1
-2.249393,53.481754,1
-2.249391,53.481448,12
-2.249384,53.511002,1
-2.249373,53.511641,2
-2.24926,53.497556,1
-2.249258,53.474123,5
-2.249224,53.463157,1
-2.249196,53.491902,1
-2.249179,53.481269,3
-2.249141,53.485071,6
-2.249066,53.472272,2
-2.249062,53.384184,2
-2.249052,53.503192,3
-2.249049,53.379384,1
-2.249004,53.477072,9
-2.248958,53.482141,1
-2.248933,53.462466,1
-2.248929,53.387178,1
-2.248907,53.47851,6
-2.248874,53.467841,2
-2.248842,53.549815,1
-2.248839,53.425721,1
-2.248828,53.50624,3
-2.248805,53.50739,1
-2.248801,53.491265,3
-2.248763,53.479625,14
-2.248757,53.468291,1
-2.248747,53.469306,3
-2.248716,53.476785,1
-2.248696,53.496631,1
-2.248657,53.471931,3
-2.248654,53.484308,2
-2.248623,53.509898,1
-2.24859,53.377956,3
-2.248559,53.364941,5
-2.248559,53.47834,5
-2.248537,53.459123,1
-2.248508,53.454107,2
-2.248422,53.480659,3
-2.248342,53.428248,3
-2.248336,53.393732,2
-2.248233,53.525674,5
-2.248182,53.50927,1
-2.248108,53.390613,1
-2.247977,53.474162,16
-2.247959,53.465775,2
-2.24794,53.447016,1
-2.247911,53.462737,5
-2.24789,53.590804,2
-2.247888,53.461362,24
-2.247878,53.457066,4
-2.247871,53.45854,1
-2.247847,53.423368,1
-2.247822,53.457794,3
-2.247786,53.482737,3
-2.247759,53.382308,1
-2.247669,53.454891,1
-2.247654,53.431548,1
-2.247649,53.474639,9
-2.247632,53.482135,1
-2.247594,53.447134,1
-2.247578,53.483241,1
-2.247552,53.52785,1
-2.247534,53.48085,15
-2.247439,53.386875,2
-2.247436,53.508031,2
-2.247432,53.421841,3
-2.247432,53.46841,3
-2.247422,53.458909,5
-2.247422,53.479736,5
-2.247414,53.416241,2
-2.247394,53.51364,1
-2.247391,53.469183,1
-2.247343,53.522979,2
-2.247342,53.364997,1
-2.24734,53.470864,1
-2.247338,53.478199,16
-2.247324,53.480913,5
-2.24729,53.506216,1
-2.247168,53.44647,1
-2.247154,53.381806,2
-2.247149,53.456016,9
-2.247127,53.416044,1
-2.247053,53.483556,2
-2.247049,53.457049,1
-2.247045,53.513245,2
-2.247032,53.526611,2
-2.247024,53.520148,2
-2.247021,53.418399,2
-2.247008,53.483718,1
-2.247004,53.454497,1
-2.246924,53.521056,1
-2.246919,53.429491,2
-2.246914,53.425905,2
-2.246914,53.488132,2
-2.246913,53.508742,1
-2.246898,53.456942,2
-2.246894,53.432817,1
-2.246855,53.483332,7
-2.246846,53.48166,9
-2.246805,53.375964,2
-2.246798,53.517524,8
-2.246747,53.498307,4
-2.246741,53.458434,6
-2.246718,53.490829,6
-2.246684,53.528985,1
-2.246666,53.502541,1
-2.246642,53.514019,1
-2.246623,53.510801,1
-2.246619,53.424458,1
-2.246579,53.477203,2
-2.246576,53.427298,6
-2.246568,53.480483,2
-2.246553,53.431128,1
-2.246444,53.433249,3
-2.246444,53.485086,3
-2.246441,53.372792,2
-2.246402,53.589495,1
-2.246399,53.482641,8
-2.246375,53.480951,3
-2.246337,53.492717,4
-2.246333,53.374949,1
-2.246307,53.419865,3
-2.246307,53.500573,3
-2.246289,53.513031,5
-2.246259,53.383057,2
-2.246252,53.478066,1
-2.246243,53.416693,2
-2.246198,53.479028,5
-2.246127,53.487648,2
-2.246101,53.423228,4
-2.246009,53.451632,2
-2.246001,53.41894,1
-2.245969,53.478651,3
-2.245966,53.480628,2
-2.245897,53.440144,19
-2.245897,53.481833,19
-2.245872,53.487846,3
-2.245837,53.50265,3
-2.245816,53.504214,1
-2.245788,53.452522,2
-2.24572,53.503325,2
-2.245712,53.527872,1
-2.245711,53.506965,1
-2.245659,53.505671,1
-2.245646,53.480072,2
-2.245623,53.478742,1
-2.245591,53.512242,5
-2.24559,53.483353,2
-2.245562,53.423705,1
-2.245535,53.479002,13
-2.245479,53.511136,3
-2.245449,53.432928,1
-2.245437,53.4673,5
-2.245407,53.50124,2
-2.245392,53.511676,1
-2.245386,53.510696,1
-2.245364,53.37896,3
-2.245289,53.512233,8
-2.245281,53.526408,1
-2.245258,53.475524,5
-2.245255,53.448811,6
-2.245216,53.483839,3
-2.245194,53.592302,4
-2.245182,53.517186,3
-2.245114,53.505411,2
-2.245108,53.504234,1
-2.245044,53.454114,4
-2.245004,53.491605,4
-2.24496,53.520431,1
-2.244888,53.481934,3
-2.244868,53.480927,4
-2.244842,53.395366,2
-2.244836,53.48597,7
-2.24482,53.381155,3
-2.244751,53.377011,1
-2.244743,53.430448,1
-2.244738,53.484631,3
-2.244721,53.510482,1
-2.244671,53.376085,1
-2.244601,53.392733,1
-2.244594,53.477944,11
-2.244591,53.495633,4
-2.244538,53.5049,5
-2.244502,53.482879,3
-2.244483,53.445576,2
-2.244445,53.470349,1
-2.244429,53.470151,1
-2.244419,53.426593,1
-2.244392,53.518797,1
-2.244372,53.39214,1
-2.244338,53.48314,3
-2.244303,53.387996,1
-2.244302,53.495328,1
-2.244287,53.490088,1
-2.244265,53.520307,1
-2.24422,53.488848,2
-2.244206,53.515309,2
-2.2442,53.508964,2
-2.244137,53.521566,1
-2.244096,53.590434,1
-2.244094,53.417093,2
-2.244094,53.506303,2
-2.244064,53.480066,2
-2.244044,53.47657,4
-2.243985,53.510906,2
-2.243949,53.483698,4
-2.243924,53.481882,1
-2.243916,53.477837,4
-2.243875,53.468103,3
-2.243782,53.475608,3
-2.243775,53.505846,1
-2.243768,53.441668,1
-2.243761,53.469272,2
-2.243759,53.390083,1
-2.243755,53.502448,2
-2.24371,53.455124,9
-2.243707,53.425767,4
-2.243707,53.58595,4
-2.243693,53.491608,4
-2.243673,53.593159,2
-2.243645,53.433246,1
-2.24363,53.475276,2
-2.243605,53.486754,1
-2.243572,53.51514,4
-2.243554,53.533018,3
-2.243518,53.476777,11
-2.243516,53.586822,1
-2.243509,53.454135,1
-2.243504,53.516479,1
-2.24348,53.47542,4
-2.243475,53.595361,1
-2.243418,53.438397,1
-2.243416,53.472122,3
-2.243406,53.480912,5
-2.243339,53.48245,19
-2.243326,53.472266,1
-2.243283,53.464652,1
-2.243279,53.429867,1
-2.243277,53.434667,1
-2.243268,53.456886,10
-2.243249,53.485065,4
-2.243248,53.440186,1
-2.243242,53.444339,3
-2.243194,53.435934,3
-2.243178,53.488562,1
-2.243112,53.4374,2
-2.243086,53.493461,2
-2.243082,53.474405,13
-2.243053,53.490405,11
-2.24303,53.457291,1
-2.242944,53.513469,5
-2.242938,53.504436,2
-2.242898,53.481749,1
-2.242853,53.479107,4
-2.242844,53.364035,3
-2.242842,53.511393,2
-2.242819,53.462676,2
-2.242811,53.500715,1
-2.242805,53.497012,1
-2.242801,53.454119,1
-2.242746,53.592163,3
-2.242745,53.470721,3
-2.242736,53.508751,4
-2.242734,53.463575,2
-2.242709,53.585754,1
-2.242654,53.433697,3
-2.242643,53.450272,2
-2.242612,53.481723,5
-2.242581,53.521209,1
-2.242558,53.46433,2
-2.242532,53.45198,2
-2.242527,53.590752,1
-2.242511,53.44558,1
-2.242472,53.480932,2
-2.242436,53.440259,1
-2.24243,53.439361,1
-2.242427,53.51792,5
-2.242427,53.43608,5
-2.242427,53.510136,5
-2.24242,53.437572,2
-2.242404,53.516589,4
-2.242394,53.504203,1
-2.24238,53.427792,5
-2.242372,53.47927,9
-2.242325,53.595076,2
-2.242259,53.588838,2
-2.242252,53.442309,2
-2.24224,53.424458,4
-2.242239,53.466524,1
-2.242181,53.472142,1
-2.242177,53.595687,1
-2.242158,53.473508,2
-2.242156,53.475729,5
-2.242148,53.471657,5
-2.242139,53.470174,2
-2.242094,53.504636,3
-2.242089,53.485086,3
-2.242083,53.465599,2
-2.242057,53.429258,1
-2.242048,53.448871,1
-2.242,53.474767,16
-2.24198,53.447442,2
-2.241974,53.465024,2
-2.241939,53.490596,1
-2.241919,53.468592,3
-2.241912,53.46737,1
-2.241839,53.533839,5
-2.241791,53.480466,2
-2.241787,53.477194,9
-2.241769,53.444773,3
-2.241758,53.46408,2
-2.241747,53.589253,1
-2.241744,53.421897,4
-2.241702,53.483451,44
-2.241683,53.427093,1
-2.241673,53.438499,2
-2.241651,53.41876,2
-2.241615,53.42561,5
-2.241615,53.491972,5
-2.241612,53.456989,3
-2.24161,53.501598,2
-2.241592,53.506371,1
-2.24149,53.467335,1
-2.241475,53.507046,1
-2.241402,53.475586,1
-2.2414,53.454077,2
-2.241378,53.484647,6
-2.24134,53.42233,2
-2.241318,53.468863,2
-2.24131,53.435561,1
-2.241286,53.521481,1
-2.241285,53.513338,1
-2.241259,53.423975,4
-2.241257,53.367859,1
-2.241253,53.441475,1
-2.241217,53.458994,1
-2.241215,53.45334,1
-2.241188,53.472423,6
-2.241188,53.477843,6
-2.241182,53.479434,2
-2.241179,53.473447,8
-2.241153,53.439777,1
-2.241146,53.435831,1
-2.24114,53.458653,3
-2.241125,53.394897,2
-2.241119,53.462895,3
-2.241104,53.516071,1
-2.241066,53.445601,1
-2.241041,53.478436,9
-2.241038,53.485789,3
-2.241033,53.469079,1
-2.241031,53.423598,1
-2.24103,53.518992,3
-2.241016,53.474059,3
-2.240987,53.487488,6
-2.240967,53.436101,1
-2.240966,53.481169,3
-2.240947,53.493654,1
-2.240892,53.534443,1
-2.240879,53.42864,1
-2.240875,53.422528,3
-2.240863,53.606458,2
-2.240835,53.484639,16
-2.240823,53.463831,2
-2.240805,53.473916,8
-2.240768,53.480729,10
-2.240748,53.485169,19
-2.240732,53.43718,2
-2.240726,53.484064,6
-2.240711,53.502562,5
-2.240681,53.454788,4
-2.240663,53.430268,1
-2.24057,53.509645,1
-2.240549,53.481916,26
-2.240541,53.47264,1
-2.240518,53.465836,11
-2.240464,53.49086,3
-2.240367,53.479184,2
-2.240363,53.59028,1
-2.24029,53.513385,1
-2.240277,53.463131,2
-2.240274,53.499938,6
-2.240261,53.444417,4
-2.240246,53.513745,2
-2.240227,53.53964,3
-2.240227,53.51032,3
-2.240219,53.511641,1
-2.240176,53.482627,9
-2.24017,53.460263,3
-2.240126,53.391124,8
-2.240093,53.478672,5
-2.240055,53.367897,2
-2.240035,53.534958,2
-2.24003,53.438179,3
-2.240007,53.484793,9
-2.240003,53.433352,4
-2.239997,53.592285,2
-2.239991,53.508505,2
-2.239988,53.428085,2
-2.239937,53.432283,2
-2.239925,53.454134,3
-2.239925,53.472848,3
-2.239896,53.427753,2
-2.239802,53.429739,1
-2.239785,53.477477,17
-2.239753,53.522572,1
-2.239746,53.505341,6
-2.239658,53.473675,6
-2.239655,53.478493,4
-2.239608,53.475401,3
-2.239602,53.503823,1
-2.2396,53.490052,4
-2.239594,53.47834,7
-2.23959,53.472318,4
-2.239569,53.476534,1
-2.23955,53.507903,2
-2.239534,53.537089,9
-2.239533,53.478179,12
-2.239487,53.440553,1
-2.23945,53.476867,1
-2.239448,53.446998,5
-2.239442,53.51025,1
-2.239425,53.464382,1
-2.239422,53.477226,6
-2.239398,53.392599,2
-2.239371,53.460049,5
-2.239367,53.488902,1
-2.239282,53.516569,2
-2.239253,53.452508,1
-2.239231,53.478071,1
-2.239216,53.435196,1
-2.239168,53.50705,9
-2.23916,53.492291,1
-2.23915,53.455663,2
-2.239148,53.428491,1
-2.239095,53.451169,2
-2.239073,53.479366,3
-2.239045,53.434361,2
-2.239038,53.588242,7
-2.239021,53.475573,5
-2.239005,53.534357,4
-2.239005,53.470027,4
-2.238961,53.483645,6
-2.238945,53.456697,1
-2.238922,53.476724,26
-2.238917,53.45712,5
-2.238898,53.467088,10
-2.238881,53.383549,2
-2.238824,53.502161,1
-2.238818,53.498467,1
-2.238791,53.42664,1
-2.238757,53.479547,4
-2.238727,53.471538,10
-2.238715,53.482818,5
-2.238709,53.468293,1
-2.238683,53.477021,1
-2.238668,53.50386,2
-2.238637,53.482225,88
-2.238635,53.457741,5
-2.23861,53.418416,1
-2.238596,53.456222,1
-2.23856,53.473974,1
-2.238508,53.48343,5
-2.238483,53.50849,2
-2.238468,53.516597,1
-2.238453,53.524696,3
-2.238443,53.592603,3
-2.238435,53.518728,1
-2.238426,53.517236,2
-2.238369,53.48281,2
-2.238309,53.394282,2
-2.238289,53.468653,3
-2.238283,53.413868,1
-2.238253,53.483727,1
-2.23825,53.493875,4
-2.238231,53.48246,4
-2.238221,53.593421,1
-2.238195,53.591435,1
-2.238193,53.467629,6
-2.238176,53.491475,3
-2.23817,53.474262,2
-2.238126,53.479835,21
-2.238118,53.448897,4
-2.238075,53.53266,2
-2.238075,53.484177,2
-2.238061,53.567787,1
-2.238042,53.462092,1
-2.238018,53.436331,2
-2.238002,53.476636,34
-2.238001,53.48451,3
-2.237979,53.440098,3
-2.237967,53.45687,1
-2.237948,53.499179,7
-2.237943,53.425617,2
-2.237926,53.471081,2
-2.237895,53.487,1
-2.237887,53.369816,3
-2.237875,53.469958,4
-2.237851,53.500752,1
-2.237833,53.510981,1
-2.237817,53.443406,1
-2.237816,53.475692,1
-2.237814,53.424116,1
-2.237807,53.444448,1
-2.237798,53.391533,7
-2.237792,53.49553,2
-2.237782,53.480277,23
-2.237781,53.445141,2
-2.237752,53.450767,2
-2.237741,53.502532,2
-2.237738,53.469769,24
-2.237737,53.483027,4
-2.237712,53.478497,6
-2.237689,53.477185,10
-2.237654,53.50326,3
-2.237649,53.591202,1
-2.237643,53.503988,4
-2.23764,53.427892,1
-2.237639,53.446723,3
-2.237616,53.515341,2
-2.237604,53.515862,2
-2.237603,53.451091,1
-2.237589,53.448557,1
-2.237588,53.486003,1
-2.237576,53.483935,2
-2.237557,53.477841,6
-2.237554,53.485418,7
-2.237551,53.535915,1
-2.237536,53.474111,30
-2.237527,53.475073,13
-2.237521,53.390545,1
-2.237505,53.533174,1
-2.237502,53.48407,6
-2.237499,53.52139,1
-2.237492,53.466174,1
-2.237483,53.48345,7
-2.237477,53.485086,4
-2.237449,53.477437,2
-2.237449,53.501634,2
-2.237411,53.556787,2
-2.23741,53.451487,1
-2.237391,53.488511,1
-2.237362,53.483271,7
-2.237354,53.449555,3
-2.237319,53.421744,1
-2.237311,53.49047,2
-2.237265,53.455209,1
-2.237263,53.42792,3
-2.237217,53.433115,1
-2.237196,53.593828,2
-2.237151,53.485985,2
-2.237136,53.47262,2
-2.23711,53.457133,2
-2.237101,53.39068,1
-2.237073,53.4153,1
-2.237035,53.438167,3
-2.237017,53.445735,1
-2.23701,53.428396,1
-2.237003,53.540518,5
-2.236975,53.478732,15
-2.236953,53.369378,2
-2.236952,53.47733,11
-2.236902,53.430626,1
-2.236894,53.515603,2
-2.236884,53.484161,11
-2.236856,53.470912,11
-2.236784,53.452711,7
-2.236761,53.483703,2
-2.236704,53.465385,1
-2.236669,53.475272,1
-2.236664,53.520412,1
-2.236627,53.502921,1
-2.236486,53.488396,5
-2.236482,53.541778,21
-2.236482,53.482293,21
-2.236457,53.412757,2
-2.236454,53.48543,5
-2.236424,53.477304,2
-2.236385,53.551521,1
-2.236362,53.444532,2
-2.236355,53.500126,1
-2.236346,53.425369,1
-2.236341,53.48125,94
-2.236324,53.437665,1
-2.236288,53.593695,1
-2.236267,53.589911,1
-2.236247,53.478023,17
-2.236205,53.508324,1
-2.236197,53.482518,15
-2.236194,53.430474,2
-2.236177,53.37853,1
-2.236172,53.515991,1
-2.236169,53.426034,1
-2.23616,53.505753,5
-2.236157,53.464415,1
-2.236144,53.391671,1
-2.236132,53.484361,1
-2.236116,53.514103,2
-2.236112,53.513285,1
-2.236109,53.515479,1
-2.236107,53.515047,2
-2.236066,53.377496,1
-2.236061,53.390269,1
-2.236053,53.448497,1
-2.23603,53.536556,2
-2.236012,53.48446,5
-2.236001,53.417396,2
-2.235921,53.508863,2
-2.235915,53.390916,1
-2.235913,53.594019,1
-2.23591,53.487831,2
-2.235852,53.474591,4
-2.235819,53.452407,2
-2.235801,53.536117,1
-2.235787,53.511821,1
-2.23578,53.510572,1
-2.235753,53.44865,2
-2.235738,53.597848,2
-2.235691,53.51085,1
-2.235688,53.450601,1
-2.235668,53.482186,6
-2.235648,53.435096,2
-2.235635,53.59304,3
-2.235614,53.526787,2
-2.235562,53.435932,1
-2.235556,53.519021,6
-2.235556,53.478375,6
-2.235545,53.509044,1
-2.235532,53.460398,4
-2.23551,53.442826,3
-2.235503,53.44155,1
-2.235497,53.503013,1
-2.235481,53.475697,10
-2.235477,53.589112,2
-2.235465,53.483688,1
-2.235455,53.454673,1
-2.235357,53.480434,5
-2.23534,53.477459,3
-2.235337,53.474106,4
-2.235328,53.483382,9
-2.235266,53.488479,6
-2.235243,53.451797,1
-2.235239,53.5353,2
-2.235225,53.494816,2
-2.235182,53.437991,2
-2.23512,53.532918,1
-2.235113,53.482736,3
-2.235091,53.508739,2
-2.235089,53.432068,1
-2.235085,53.371296,2
-2.235083,53.479976,34
-2.235058,53.521781,1
-2.235007,53.430746,2
-2.234999,53.4157,1
-2.234987,53.484453,1
-2.234968,53.423771,2
-2.234959,53.392141,2
-2.234942,53.500839,5
-2.234929,53.482125,3
-2.234926,53.440733,2
-2.234919,53.483096,1
-2.234873,53.425659,2
-2.234867,53.511751,2
-2.234859,53.428554,3
-2.234854,53.514924,3
-2.234849,53.5194,1
-2.234844,53.507571,1
-2.234833,53.483869,3
-2.234819,53.481316,11
-2.234786,53.483509,6
-2.234778,53.593752,1
-2.234754,53.480507,6
-2.23474,53.43152,1
-2.234727,53.453713,3
-2.23471,53.524335,1
-2.234703,53.487527,1
-2.234698,53.442998,2
-2.234677,53.591837,2
-2.23463,53.479896,3
-2.234536,53.454585,1
-2.234468,53.41766,1
-2.234447,53.457659,5
-2.234439,53.434226,2
-2.234385,53.588279,2
-2.234383,53.484157,7
-2.234368,53.443269,2
-2.234363,53.374066,1
-2.234306,53.524929,1
-2.234189,53.593744,1
-2.234187,53.516894,1
-2.234176,53.484922,1
-2.234166,53.436591,1
-2.234162,53.430496,1
-2.23406,53.482962,5
-2.23404,53.517586,2
-2.23404,53.482064,2
-2.234025,53.479421,7
-2.233995,53.528651,2
-2.233967,53.504508,1
-2.233936,53.485057,3
-2.233935,53.424753,1
-2.233916,53.448708,2
-2.23391,53.431207,2
-2.233891,53.526224,2
-2.233891,53.449669,2
-2.233884,53.445589,1
-2.233876,53.482495,3
-2.233845,53.438551,1
-2.233835,53.42576,1
-2.233806,53.592927,4
-2.233777,53.480923,1
-2.233716,53.439729,1
-2.233701,53.488994,1
-2.233697,53.370328,2
-2.233653,53.513182,1
-2.233608,53.488545,1
-2.233592,53.47189,2
-2.233575,53.452277,2
-2.23356,53.488024,1
-2.23355,53.519034,8
-2.233483,53.41644,1
-2.233477,53.434435,1
-2.233472,53.36498,1
-2.23347,53.592172,2
-2.2334,53.442408,6
-2.2334,53.480905,6
-2.233372,53.426318,2
-2.233348,53.594725,3
-2.233309,53.472537,3
-2.233251,53.390589,1
-2.233249,53.453365,2
-2.233236,53.456439,2
-2.233224,53.467926,7
-2.233218,53.497076,15
-2.233186,53.488528,3
-2.233165,53.487351,4
-2.233154,53.507386,1
-2.233141,53.507781,1
-2.233117,53.514451,1
-2.233107,53.460385,1
-2.233102,53.443064,1
-2.233093,53.477059,1
-2.233077,53.430157,2
-2.23305,53.480133,6
-2.233047,53.419137,5
-2.233047,53.421915,5
-2.233038,53.436898,1
-2.233024,53.434292,1
-2.232914,53.370221,1
-2.232901,53.373188,1
-2.232885,53.389565,1
-2.232882,53.537569,1
-2.232856,53.414625,1
-2.232855,53.513274,2
-2.232847,53.410203,2
-2.232831,53.429223,2
-2.232765,53.461267,4
-2.232762,53.482686,4
-2.232744,53.484889,1
-2.232741,53.525606,2
-2.232738,53.483693,2
-2.23273,53.482345,5
-2.232669,53.435425,2
-2.23264,53.471316,3
-2.232638,53.415866,2
-2.232596,53.46337,2
-2.232573,53.536159,3
-2.232549,53.479559,12
-2.232508,53.430796,1
-2.232472,53.432459,1
-2.232396,53.476341,9
-2.232372,53.46089,2
-2.232369,53.501797,1
-2.232363,53.473078,1
-2.23236,53.464324,4
-2.23236,53.480782,4
-2.232316,53.591087,2
-2.232307,53.449034,1
-2.232257,53.566711,4
-2.232249,53.416406,1
-2.232219,53.45503,2
-2.232216,53.418626,4
-2.232183,53.393252,1
-2.232134,53.420047,1
-2.231993,53.521176,1
-2.231973,53.59196,4
-2.231952,53.502687,7
-2.23195,53.408434,1
-2.231911,53.478652,1
-2.231907,53.47787,4
-2.2319,53.48214,4
-2.231892,53.417063,8
-2.231865,53.541958,1
-2.231796,53.424425,1
-2.231795,53.518139,2
-2.231791,53.475947,1
-2.231778,53.456963,3
-2.231723,53.427508,2
-2.231716,53.484243,3
-2.231704,53.484873,6
-2.231694,53.372426,1
-2.23167,53.417729,2
-2.231643,53.365703,1
-2.231633,53.505034,1
-2.231616,53.382898,1
-2.231611,53.415167,10
-2.231586,53.446609,1
-2.231546,53.483444,3
-2.231523,53.437827,1
-2.231504,53.450933,1
-2.231459,53.445396,2
-2.231411,53.433792,1
-2.231407,53.402682,1
-2.231383,53.503434,1
-2.231376,53.482671,4
-2.231356,53.465126,17
-2.231348,53.590891,1
-2.231325,53.520324,1
-2.231314,53.587422,1
-2.231254,53.396615,1
-2.231247,53.370404,1
-2.231203,53.589256,2
-2.2312,53.417181,2
-2.231127,53.434125,2
-2.231125,53.442053,1
-2.231029,53.560125,3
-2.231017,53.433316,1
-2.231003,53.483445,3
-2.230975,53.528153,1
-2.23097,53.452291,2
-2.230963,53.417865,1
-2.230937,53.451913,2
-2.230916,53.417433,1
-2.230896,53.513628,2
-2.230888,53.456695,1
-2.230875,53.451527,2
-2.230807,53.455599,4
-2.230792,53.444543,1
-2.230778,53.453037,1
-2.230766,53.453729,1
-2.230765,53.453379,2
-2.23074,53.454422,2
-2.230715,53.527462,1
-2.230714,53.449649,3
-2.230714,53.432912,3
-2.230712,53.515804,1
-2.230708,53.418027,4
-2.230706,53.473118,3
-2.230702,53.541708,1
-2.230681,53.485243,3
-2.230679,53.593005,1
-2.230677,53.426207,2
-2.23066,53.3925,1
-2.230645,53.520082,3
-2.230645,53.42849,3
-2.230642,53.594533,1
-2.230553,53.442215,1
-2.2305,53.465613,3
-2.230487,53.527094,1
-2.230462,53.536397,2
-2.230452,53.440121,3
-2.230404,53.589536,1
-2.230385,53.502897,2
-2.230353,53.513521,1
-2.23035,53.532469,1
-2.230327,53.39206,1
-2.230323,53.416356,2
-2.230311,53.43356,2
-2.230291,53.502106,1
-2.230288,53.384824,2
-2.230285,53.434288,6
-2.230263,53.569177,1
-2.230215,53.590947,1
-2.230203,53.530447,1
-2.23019,53.413938,2
-2.230152,53.457029,1
-2.230141,53.41597,2
-2.230064,53.42974,1
-2.230046,53.420743,1
-2.229998,53.453551,1
-2.229997,53.433929,1
-2.22999,53.566293,4
-2.229796,53.530394,1
-2.229746,53.415404,1
-2.22971,53.517406,8
-2.229691,53.460859,4
-2.229673,53.42691,1
-2.229657,53.449048,1
-2.229652,53.595748,1
-2.22965,53.43935,1
-2.229637,53.442613,1
-2.229556,53.480598,3
-2.229531,53.484293,8
-2.22948,53.505541,1
-2.229458,53.454091,3
-2.229455,53.453399,3
-2.229437,53.377626,1
-2.229411,53.475987,3
-2.229383,53.504247,2
-2.229383,53.431827,2
-2.229347,53.478118,17
-2.229329,53.460887,3
-2.229314,53.591902,1
-2.229288,53.589942,3
-2.229288,53.592702,3
-2.22928,53.381833,1
-2.229264,53.479502,4
-2.229262,53.451153,1
-2.229239,53.491664,2
-2.229236,53.407226,1
-2.229233,53.588172,1
-2.229232,53.456761,2
-2.22922,53.463017,29
-2.22921,53.455557,4
-2.22919,53.485336,4
-2.229129,53.501974,1
-2.229122,53.54261,1
-2.229091,53.450236,2
-2.229064,53.394867,1
-2.229034,53.593313,1
-2.229012,53.438237,1
-2.229007,53.42061,1
-2.228998,53.528022,2
-2.228922,53.410444,2
-2.2289,53.364396,2
-2.228832,53.435612,3
-2.228785,53.435235,5
-2.228769,53.387425,2
-2.228741,53.469149,1
-2.228726,53.48309,4
-2.228726,53.480321,4
-2.228718,53.43128,2
-2.228704,53.543456,1
-2.228702,53.433932,3
-2.228667,53.475036,3
-2.228633,53.502244,1
-2.228609,53.598456,1
-2.2286,53.434561,2
-2.228494,53.470803,1
-2.22848,53.507395,6
-2.22834,53.526181,3
-2.228336,53.424575,2
-2.228329,53.456934,4
-2.228303,53.443676,5
-2.228292,53.542576,1
-2.228284,53.490659,2
-2.228153,53.499863,2
